MODZCTA,Positive,Total,zcta_cum.perc_pos
NA,1851,2017,91.77
10001,221,462,47.84
10002,554,1045,53.01
10003,285,678,42.04
10004,23,59,38.98
10005,39,117,33.33
10006,11,44,25
10007,34,109,31.19
10009,389,879,44.25
10010,169,472,35.81
10011,359,742,48.38
10012,99,287,34.49
10013,162,365,44.38
10014,213,463,46
10016,442,1008,43.85
10017,92,268,34.33
10018,157,333,47.15
10019,339,763,44.43
10021,389,977,39.82
10022,222,567,39.15
10023,350,871,40.18
10024,386,1005,38.41
10025,652,1485,43.91
10026,314,618,50.81
10027,487,929,52.42
10028,326,822,39.66
10029,853,1593,53.55
10030,280,455,61.54
10031,635,967,65.67
10032,751,1229,61.11
10033,643,1040,61.83
10034,353,624,56.57
10035,459,820,55.98
10036,235,509,46.17
10037,235,411,57.18
10038,155,306,50.65
10039,268,485,55.26
10040,512,802,63.84
10044,92,201,45.77
10065,218,639,34.12
10069,35,94,37.23
10075,265,571,46.41
10128,403,1027,39.24
10280,28,83,33.73
10282,48,94,51.06
10301,627,1176,53.32
10302,327,626,52.24
10303,506,903,56.04
10304,805,1574,51.14
10305,724,1549,46.74
10306,917,2046,44.82
10307,253,530,47.74
10308,441,1022,43.15
10309,575,1298,44.3
10310,397,847,46.87
10312,1032,2150,48
10314,1608,3329,48.3
10451,822,1361,60.4
10452,1106,1696,65.21
10453,1188,1895,62.69
10454,566,896,63.17
10455,584,946,61.73
10456,1175,1917,61.29
10457,1004,1612,62.28
10458,1014,1735,58.44
10459,762,1234,61.75
10460,801,1344,59.6
10461,1037,1920,54.01
10462,1223,2215,55.21
10463,926,1883,49.18
10464,76,195,38.97
10465,882,1814,48.62
10466,1287,2171,59.28
10467,1818,2991,60.78
10468,1280,1936,66.12
10469,1577,2558,61.65
10470,266,491,54.18
10471,310,692,44.8
10472,950,1470,64.63
10473,1085,1841,58.94
10474,175,275,63.64
10475,947,1692,55.97
11004,330,521,63.34
11101,351,686,51.17
11102,313,550,56.91
11103,305,540,56.48
11104,271,447,60.63
11105,287,565,50.8
11106,350,643,54.43
11109,37,104,35.58
11201,380,908,41.85
11203,1034,1572,65.78
11204,1134,1830,61.97
11205,396,734,53.95
11206,777,1341,57.94
11207,956,1548,61.76
11208,1058,1616,65.47
11209,611,1199,50.96
11210,919,1460,62.95
11211,1216,1914,63.53
11212,863,1340,64.4
11213,811,1322,61.35
11214,788,1374,57.35
11215,359,811,44.27
11216,384,725,52.97
11217,331,621,53.3
11218,988,1630,60.61
11219,1698,2505,67.78
11220,808,1277,63.27
11221,652,1083,60.2
11222,262,527,49.72
11223,920,1621,56.76
11224,498,834,59.71
11225,654,1029,63.56
11226,1021,1573,64.91
11228,365,648,56.33
11229,821,1449,56.66
11230,1329,2137,62.19
11231,247,513,48.15
11232,287,419,68.5
11233,616,1005,61.29
11234,1189,1952,60.91
11235,954,1670,57.13
11236,1352,2053,65.85
11237,460,682,67.45
11238,454,787,57.69
11239,261,417,62.59
11354,483,791,61.06
11355,611,961,63.58
11356,296,514,57.59
11357,452,798,56.64
11358,301,576,52.26
11360,177,370,47.84
11361,258,474,54.43
11362,173,350,49.43
11363,69,141,48.94
11364,265,499,53.11
11365,457,828,55.19
11366,249,431,57.77
11367,604,1040,58.08
11368,2446,3102,78.85
11369,903,1195,75.56
11370,847,1365,62.05
11372,1476,1992,74.1
11373,1893,2647,71.51
11374,686,1190,57.65
11375,970,1793,54.1
11377,1173,1781,65.86
11378,402,696,57.76
11379,438,809,54.14
11385,1091,1839,59.33
11411,419,615,68.13
11412,706,1111,63.55
11413,773,1207,64.04
11414,473,794,59.57
11415,312,534,58.43
11416,331,508,65.16
11417,439,710,61.83
11418,547,863,63.38
11419,565,904,62.5
11420,700,1106,63.29
11421,619,930,66.56
11422,567,933,60.77
11423,512,800,64
11426,301,537,56.05
11427,456,757,60.24
11428,364,562,64.77
11429,548,790,69.37
11432,872,1345,64.83
11433,493,750,65.73
11434,1099,1717,64.01
11435,825,1357,60.8
11436,280,429,65.27
11691,1155,1715,67.35
11692,310,493,62.88
11693,205,347,59.08
11694,371,641,57.88
11697,63,132,47.73
